,Day_Date,Day_Name,Hour,Temp_Avg,Conditions,Conditions2,day,month,hour,timestamp
798,3-Jul,Monday,6:00 AM,73.4,Clear,0,7,3,6,7/3/2017 6:00
799,3-Jul,Monday,7:00 AM,73.4,Clear,0,7,3,7,7/3/2017 7:00
800,3-Jul,Monday,8:00 AM,73.4,Clear,0,7,3,8,7/3/2017 8:00
801,3-Jul,Monday,9:00 AM,80.6,Clear,0,7,3,9,7/3/2017 9:00
802,3-Jul,Monday,10:00 AM,84.2,Clear,0,7,3,10,7/3/2017 10:00
803,3-Jul,Monday,11:00 AM,87.8,Clear,0,7,3,11,7/3/2017 11:00
804,3-Jul,Monday,12:00 PM,89.6,Clear,0,7,3,12,7/3/2017 12:00
805,3-Jul,Monday,1:00 PM,89.6,Scattered Clouds,0,7,3,13,7/3/2017 13:00
806,3-Jul,Monday,2:00 PM,87.8,Scattered Clouds,0,7,3,14,7/3/2017 14:00
807,3-Jul,Monday,3:00 PM,89.6,Scattered Clouds,0,7,3,15,7/3/2017 15:00
808,3-Jul,Monday,4:00 PM,86,Mostly Cloudy,4,7,3,16,7/3/2017 16:00
809,3-Jul,Monday,5:00 PM,80.6,Mostly Cloudy,4,7,3,17,7/3/2017 17:00
810,3-Jul,Monday,6:00 PM,82.4,Overcast,4,7,3,18,7/3/2017 18:00
811,3-Jul,Monday,7:00 PM,80.6,Partly Cloudy,5,7,3,19,7/3/2017 19:00
812,3-Jul,Monday,8:00 PM,82.4,Clear,0,7,3,20,7/3/2017 20:00
813,3-Jul,Monday,9:00 PM,80.6,Partly Cloudy,5,7,3,21,7/3/2017 21:00
814,3-Jul,Monday,10:00 PM,78.8,Scattered Clouds,0,7,3,22,7/3/2017 22:00
815,3-Jul,Monday,11:00 PM,78.8,Clear,0,7,3,23,7/3/2017 23:00
816,4-Jul,Tuesday,12:00 AM,75.2,Clear,0,7,4,0,7/4/2017 0:00
817,4-Jul,Tuesday,1:00 AM,75.2,Mostly Cloudy,4,7,4,1,7/4/2017 1:00
818,4-Jul,Tuesday,2:00 AM,75.2,Mostly Cloudy,4,7,4,2,7/4/2017 2:00
819,4-Jul,Tuesday,3:00 AM,75.2,Partly Cloudy,5,7,4,3,7/4/2017 3:00
820,4-Jul,Tuesday,4:00 AM,75.2,Mostly Cloudy,4,7,4,4,7/4/2017 4:00
821,4-Jul,Tuesday,5:00 AM,73.4,Overcast,4,7,4,5,7/4/2017 5:00
822,4-Jul,Tuesday,6:00 AM,73.4,Partly Cloudy,5,7,4,6,7/4/2017 6:00
823,4-Jul,Tuesday,7:00 AM,73.4,Mostly Cloudy,4,7,4,7,7/4/2017 7:00
824,4-Jul,Tuesday,8:00 AM,75.2,Clear,0,7,4,8,7/4/2017 8:00
825,4-Jul,Tuesday,9:00 AM,75.2,Mostly Cloudy,4,7,4,9,7/4/2017 9:00
826,4-Jul,Tuesday,10:00 AM,78.8,Scattered Clouds,0,7,4,10,7/4/2017 10:00
827,4-Jul,Tuesday,11:00 AM,80.6,Mostly Cloudy,4,7,4,11,7/4/2017 11:00
828,4-Jul,Tuesday,12:00 PM,82.4,Clear,0,7,4,12,7/4/2017 12:00
829,4-Jul,Tuesday,1:00 PM,84.2,Clear,0,7,4,13,7/4/2017 13:00
830,4-Jul,Tuesday,2:00 PM,84.2,Clear,0,7,4,14,7/4/2017 14:00
831,4-Jul,Tuesday,3:00 PM,87.8,Clear,0,7,4,15,7/4/2017 15:00
832,4-Jul,Tuesday,4:00 PM,82.4,Mostly Cloudy,4,7,4,16,7/4/2017 16:00
833,4-Jul,Tuesday,5:00 PM,80.6,Overcast,4,7,4,17,7/4/2017 17:00
834,4-Jul,Tuesday,6:00 PM,82.4,Partly Cloudy,5,7,4,18,7/4/2017 18:00
835,4-Jul,Tuesday,7:00 PM,80.6,Partly Cloudy,5,7,4,19,7/4/2017 19:00
836,4-Jul,Tuesday,8:00 PM,78.8,Overcast,4,7,4,20,7/4/2017 20:00
837,4-Jul,Tuesday,9:00 PM,77,Partly Cloudy,5,7,4,21,7/4/2017 21:00
838,4-Jul,Tuesday,10:00 PM,75.2,Partly Cloudy,5,7,4,22,7/4/2017 22:00
839,4-Jul,Tuesday,11:00 PM,75.2,Scattered Clouds,0,7,4,23,7/4/2017 23:00
840,5-Jul,Wednesday,12:00 AM,75.2,Clear,0,7,5,0,7/5/2017 0:00
841,5-Jul,Wednesday,1:00 AM,75.2,Clear,0,7,5,1,7/5/2017 1:00
842,5-Jul,Wednesday,2:00 AM,75.2,Clear,0,7,5,2,7/5/2017 2:00
843,5-Jul,Wednesday,3:00 AM,75.2,Mostly Cloudy,4,7,5,3,7/5/2017 3:00
844,5-Jul,Wednesday,4:00 AM,75.2,Overcast,4,7,5,4,7/5/2017 4:00
845,5-Jul,Wednesday,5:00 AM,75.2,Clear,0,7,5,5,7/5/2017 5:00
846,5-Jul,Wednesday,6:00 AM,73.4,Clear,0,7,5,6,7/5/2017 6:00
847,5-Jul,Wednesday,7:00 AM,73.4,Clear,0,7,5,7,7/5/2017 7:00
848,5-Jul,Wednesday,8:00 AM,73.4,Clear,0,7,5,8,7/5/2017 8:00
849,5-Jul,Wednesday,9:00 AM,77,Scattered Clouds,0,7,5,9,7/5/2017 9:00
850,5-Jul,Wednesday,10:00 AM,78.8,Mostly Cloudy,4,7,5,10,7/5/2017 10:00
851,5-Jul,Wednesday,11:00 AM,80.6,Clear,0,7,5,11,7/5/2017 11:00
852,5-Jul,Wednesday,12:00 PM,82.4,Clear,0,7,5,12,7/5/2017 12:00
853,5-Jul,Wednesday,1:00 PM,80.6,Mostly Cloudy,4,7,5,13,7/5/2017 13:00
854,5-Jul,Wednesday,2:00 PM,82.4,Mostly Cloudy,4,7,5,14,7/5/2017 14:00
855,5-Jul,Wednesday,3:00 PM,82.4,Clear,0,7,5,15,7/5/2017 15:00
856,5-Jul,Wednesday,4:00 PM,80.6,Clear,0,7,5,16,7/5/2017 16:00
857,5-Jul,Wednesday,5:00 PM,82.4,Clear,0,7,5,17,7/5/2017 17:00
858,5-Jul,Wednesday,6:00 PM,80.6,Clear,0,7,5,18,7/5/2017 18:00
859,5-Jul,Wednesday,7:00 PM,77,Clear,0,7,5,19,7/5/2017 19:00
860,5-Jul,Wednesday,8:00 PM,73.4,Clear,0,7,5,20,7/5/2017 20:00
861,5-Jul,Wednesday,9:00 PM,73.4,Clear,0,7,5,21,7/5/2017 21:00
862,5-Jul,Wednesday,10:00 PM,73.4,Scattered Clouds,0,7,5,22,7/5/2017 22:00
863,5-Jul,Wednesday,11:00 PM,73.4,Partly Cloudy,5,7,5,23,7/5/2017 23:00
864,6-Jul,Thursday,12:00 AM,71.6,Mostly Cloudy,4,7,6,0,7/6/2017 0:00
865,6-Jul,Thursday,1:00 AM,71.6,Mostly Cloudy,4,7,6,1,7/6/2017 1:00
866,6-Jul,Thursday,2:00 AM,71.6,Clear,0,7,6,2,7/6/2017 2:00
867,6-Jul,Thursday,3:00 AM,71.6,Clear,0,7,6,3,7/6/2017 3:00
868,6-Jul,Thursday,4:00 AM,71.6,Partly Cloudy,5,7,6,4,7/6/2017 4:00
869,6-Jul,Thursday,5:00 AM,71.6,Clear,0,7,6,5,7/6/2017 5:00
870,6-Jul,Thursday,6:00 AM,71.6,Clear,0,7,6,6,7/6/2017 6:00
871,6-Jul,Thursday,7:00 AM,71.6,Clear,0,7,6,7,7/6/2017 7:00
872,6-Jul,Thursday,8:00 AM,71.6,Overcast,4,7,6,8,7/6/2017 8:00
873,6-Jul,Thursday,9:00 AM,73.4,Clear,0,7,6,9,7/6/2017 9:00
874,6-Jul,Thursday,10:00 AM,73.4,Overcast,4,7,6,10,7/6/2017 10:00
875,6-Jul,Thursday,11:00 AM,75.2,Mostly Cloudy,4,7,6,11,7/6/2017 11:00
876,6-Jul,Thursday,12:00 PM,75.2,Clear,0,7,6,12,7/6/2017 12:00
877,6-Jul,Thursday,1:00 PM,75.2,Clear,0,7,6,13,7/6/2017 13:00
878,6-Jul,Thursday,2:00 PM,77,Clear,0,7,6,14,7/6/2017 14:00
879,6-Jul,Thursday,3:00 PM,77,Clear,0,7,6,15,7/6/2017 15:00
880,6-Jul,Thursday,4:00 PM,77,Partly Cloudy,5,7,6,16,7/6/2017 16:00
881,6-Jul,Thursday,5:00 PM,77,Clear,0,7,6,17,7/6/2017 17:00
882,6-Jul,Thursday,6:00 PM,75.2,Clear,0,7,6,18,7/6/2017 18:00
883,6-Jul,Thursday,7:00 PM,73.4,Partly Cloudy,5,7,6,19,7/6/2017 19:00
884,6-Jul,Thursday,8:00 PM,73.4,Scattered Clouds,0,7,6,20,7/6/2017 20:00
885,6-Jul,Thursday,9:00 PM,73.4,Overcast,4,7,6,21,7/6/2017 21:00
886,6-Jul,Thursday,10:00 PM,71.6,Overcast,4,7,6,22,7/6/2017 22:00
887,6-Jul,Thursday,11:00 PM,71.6,Overcast,4,7,6,23,7/6/2017 23:00
888,7-Jul,Friday,12:00 AM,71.6,Mostly Cloudy,4,7,7,0,7/7/2017 0:00
889,7-Jul,Friday,1:00 AM,71.6,Overcast,4,7,7,1,7/7/2017 1:00
890,7-Jul,Friday,2:00 AM,71.6,Overcast,4,7,7,2,7/7/2017 2:00
891,7-Jul,Friday,3:00 AM,71.6,Light Rain,3,7,7,3,7/7/2017 3:00
892,7-Jul,Friday,4:00 AM,69.8,Overcast,4,7,7,4,7/7/2017 4:00
893,7-Jul,Friday,5:00 AM,69.8,Overcast,4,7,7,5,7/7/2017 5:00
894,7-Jul,Friday,6:00 AM,69.8,Overcast,4,7,7,6,7/7/2017 6:00
895,7-Jul,Friday,7:00 AM,69.8,Overcast,4,7,7,7,7/7/2017 7:00
896,7-Jul,Friday,8:00 AM,69.8,Overcast,4,7,7,8,7/7/2017 8:00
897,7-Jul,Friday,9:00 AM,69.8,Overcast,4,7,7,9,7/7/2017 9:00
898,7-Jul,Friday,10:00 AM,69.8,Overcast,4,7,7,10,7/7/2017 10:00
899,7-Jul,Friday,11:00 AM,68,Rain,3,7,7,11,7/7/2017 11:00
900,7-Jul,Friday,12:00 PM,69.8,Overcast,4,7,7,12,7/7/2017 12:00
901,7-Jul,Friday,1:00 PM,71.6,Overcast,4,7,7,13,7/7/2017 13:00
902,7-Jul,Friday,2:00 PM,73.4,Overcast,4,7,7,14,7/7/2017 14:00
903,7-Jul,Friday,3:00 PM,78.8,Overcast,4,7,7,15,7/7/2017 15:00
904,7-Jul,Friday,4:00 PM,82.4,Scattered Clouds,0,7,7,16,7/7/2017 16:00
905,7-Jul,Friday,5:00 PM,82.4,Clear,0,7,7,17,7/7/2017 17:00
906,7-Jul,Friday,6:00 PM,82.4,Clear,0,7,7,18,7/7/2017 18:00
907,7-Jul,Friday,7:00 PM,78.8,Scattered Clouds,0,7,7,19,7/7/2017 19:00
908,7-Jul,Friday,8:00 PM,78.8,Clear,0,7,7,20,7/7/2017 20:00
909,7-Jul,Friday,9:00 PM,71.6,Rain,3,7,7,21,7/7/2017 21:00
910,7-Jul,Friday,10:00 PM,71.6,Overcast,4,7,7,22,7/7/2017 22:00
911,7-Jul,Friday,11:00 PM,71.6,Overcast,4,7,7,23,7/7/2017 23:00
912,8-Jul,Saturday,12:00 AM,71.1,Mostly Cloudy,4,7,8,0,7/8/2017 0:00
913,8-Jul,Saturday,1:00 AM,72,Partly Cloudy,5,7,8,1,7/8/2017 1:00
914,8-Jul,Saturday,2:00 AM,72,Partly Cloudy,5,7,8,2,7/8/2017 2:00
915,8-Jul,Saturday,3:00 AM,72,Partly Cloudy,5,7,8,3,7/8/2017 3:00
916,8-Jul,Saturday,4:00 AM,72,Partly Cloudy,5,7,8,4,7/8/2017 4:00
917,8-Jul,Saturday,5:00 AM,71.1,Partly Cloudy,5,7,8,5,7/8/2017 5:00
918,8-Jul,Saturday,6:00 AM,73,Scattered Clouds,0,7,8,6,7/8/2017 6:00
919,8-Jul,Saturday,7:00 AM,75.9,Scattered Clouds,0,7,8,7,7/8/2017 7:00
920,8-Jul,Saturday,8:00 AM,79,Mostly Cloudy,4,7,8,8,7/8/2017 8:00
921,8-Jul,Saturday,9:00 AM,80.1,Mostly Cloudy,4,7,8,9,7/8/2017 9:00
922,8-Jul,Saturday,10:00 AM,80.1,Mostly Cloudy,4,7,8,10,7/8/2017 10:00
923,8-Jul,Saturday,11:00 AM,84,Scattered Clouds,0,7,8,11,7/8/2017 11:00
924,8-Jul,Saturday,12:00 PM,86,Mostly Cloudy,4,7,8,12,7/8/2017 12:00
925,8-Jul,Saturday,1:00 PM,87.1,Mostly Cloudy,4,7,8,13,7/8/2017 13:00
926,8-Jul,Saturday,2:00 PM,84.9,Mostly Cloudy,4,7,8,14,7/8/2017 14:00
927,8-Jul,Saturday,3:00 PM,86,Mostly Cloudy,4,7,8,15,7/8/2017 15:00
928,8-Jul,Saturday,4:00 PM,86,Mostly Cloudy,4,7,8,16,7/8/2017 16:00
929,8-Jul,Saturday,5:00 PM,84.9,Mostly Cloudy,4,7,8,17,7/8/2017 17:00
930,8-Jul,Saturday,6:00 PM,84,Mostly Cloudy,4,7,8,18,7/8/2017 18:00
931,8-Jul,Saturday,7:00 PM,77,Light Rain,3,7,8,19,7/8/2017 19:00
932,8-Jul,Saturday,8:00 PM,77,Mostly Cloudy,4,7,8,20,7/8/2017 20:00
933,8-Jul,Saturday,9:00 PM,77,Mostly Cloudy,4,7,8,21,7/8/2017 21:00
934,8-Jul,Saturday,10:00 PM,75.9,Mostly Cloudy,4,7,8,22,7/8/2017 22:00
935,8-Jul,Saturday,11:00 PM,75,Mostly Cloudy,4,7,8,23,7/8/2017 23:00
936,9-Jul,Sunday,12:00 AM,73.9,Scattered Clouds,0,7,9,0,7/9/2017 0:00
937,9-Jul,Sunday,1:00 AM,73,Scattered Clouds,0,7,9,1,7/9/2017 1:00
938,9-Jul,Sunday,2:00 AM,72,Scattered Clouds,0,7,9,2,7/9/2017 2:00
939,9-Jul,Sunday,3:00 AM,72,Scattered Clouds,0,7,9,3,7/9/2017 3:00
940,9-Jul,Sunday,4:00 AM,71.1,Partly Cloudy,5,7,9,4,7/9/2017 4:00
941,9-Jul,Sunday,5:00 AM,70,Partly Cloudy,5,7,9,5,7/9/2017 5:00
942,9-Jul,Sunday,6:00 AM,70,Scattered Clouds,0,7,9,6,7/9/2017 6:00
943,9-Jul,Sunday,7:00 AM,72,Partly Cloudy,5,7,9,7,7/9/2017 7:00
944,9-Jul,Sunday,8:00 AM,73,Partly Cloudy,5,7,9,8,7/9/2017 8:00
945,9-Jul,Sunday,9:00 AM,75,Clear,0,7,9,9,7/9/2017 9:00
946,9-Jul,Sunday,10:00 AM,77,Partly Cloudy,5,7,9,10,7/9/2017 10:00
947,9-Jul,Sunday,11:00 AM,78.1,Partly Cloudy,5,7,9,11,7/9/2017 11:00
948,9-Jul,Sunday,12:00 PM,79,Scattered Clouds,0,7,9,12,7/9/2017 12:00
949,9-Jul,Sunday,1:00 PM,81,Scattered Clouds,0,7,9,13,7/9/2017 13:00
950,9-Jul,Sunday,2:00 PM,82.9,Scattered Clouds,0,7,9,14,7/9/2017 14:00
951,9-Jul,Sunday,3:00 PM,82.9,Scattered Clouds,0,7,9,15,7/9/2017 15:00
952,9-Jul,Sunday,4:00 PM,82.9,Scattered Clouds,0,7,9,16,7/9/2017 16:00
953,9-Jul,Sunday,5:00 PM,82.9,Partly Cloudy,5,7,9,17,7/9/2017 17:00
954,9-Jul,Sunday,6:00 PM,81,Partly Cloudy,5,7,9,18,7/9/2017 18:00
955,9-Jul,Sunday,7:00 PM,79,Partly Cloudy,5,7,9,19,7/9/2017 19:00
956,9-Jul,Sunday,8:00 PM,75.9,Clear,0,7,9,20,7/9/2017 20:00
957,9-Jul,Sunday,9:00 PM,77,Clear,0,7,9,21,7/9/2017 21:00
958,9-Jul,Sunday,10:00 PM,75,Clear,0,7,9,22,7/9/2017 22:00
959,9-Jul,Sunday,11:00 PM,73.9,Clear,0,7,9,23,7/9/2017 23:00
960,10-Jul,Monday,12:00 AM,73.4,Clear,0,7,10,0,7/10/2017 0:00
961,10-Jul,Monday,1:00 AM,73.4,Clear,0,7,10,1,7/10/2017 1:00
962,10-Jul,Monday,2:00 AM,71.6,Clear,0,7,10,2,7/10/2017 2:00
963,10-Jul,Monday,3:00 AM,71.6,Clear,0,7,10,3,7/10/2017 3:00
964,10-Jul,Monday,4:00 AM,69.8,Clear,0,7,10,4,7/10/2017 4:00
965,10-Jul,Monday,5:00 AM,69.8,Clear,0,7,10,5,7/10/2017 5:00
966,10-Jul,Monday,6:00 AM,69.8,Clear,0,7,10,6,7/10/2017 6:00
967,10-Jul,Monday,7:00 AM,69.8,Clear,0,7,10,7,7/10/2017 7:00
968,10-Jul,Monday,8:00 AM,69.8,Clear,0,7,10,8,7/10/2017 8:00
969,10-Jul,Monday,9:00 AM,75.2,Overcast,4,7,10,9,7/10/2017 9:00
970,10-Jul,Monday,10:00 AM,78.8,Partly Cloudy,5,7,10,10,7/10/2017 10:00
971,10-Jul,Monday,11:00 AM,80.6,Scattered Clouds,0,7,10,11,7/10/2017 11:00
972,10-Jul,Monday,12:00 PM,82.4,Scattered Clouds,0,7,10,12,7/10/2017 12:00
973,10-Jul,Monday,1:00 PM,86,Mostly Cloudy,4,7,10,13,7/10/2017 13:00
974,10-Jul,Monday,2:00 PM,84.2,Clear,0,7,10,14,7/10/2017 14:00
975,10-Jul,Monday,3:00 PM,84.2,Clear,0,7,10,15,7/10/2017 15:00
976,10-Jul,Monday,4:00 PM,84.2,Partly Cloudy,5,7,10,16,7/10/2017 16:00
977,10-Jul,Monday,5:00 PM,84.2,Scattered Clouds,0,7,10,17,7/10/2017 17:00
978,10-Jul,Monday,6:00 PM,82.4,Mostly Cloudy,4,7,10,18,7/10/2017 18:00
979,10-Jul,Monday,7:00 PM,80.6,Overcast,4,7,10,19,7/10/2017 19:00
980,10-Jul,Monday,8:00 PM,78.8,Overcast,4,7,10,20,7/10/2017 20:00
981,10-Jul,Monday,9:00 PM,77,Mostly Cloudy,4,7,10,21,7/10/2017 21:00
982,10-Jul,Monday,10:00 PM,77,Overcast,4,7,10,22,7/10/2017 22:00
983,10-Jul,Monday,11:00 PM,75.2,Clear,0,7,10,23,7/10/2017 23:00
984,11-Jul,Tuesday,12:00 AM,75.2,Scattered Clouds,0,7,11,0,7/11/2017 0:00
985,11-Jul,Tuesday,1:00 AM,75.2,Mostly Cloudy,4,7,11,1,7/11/2017 1:00
986,11-Jul,Tuesday,2:00 AM,75.2,Overcast,4,7,11,2,7/11/2017 2:00
987,11-Jul,Tuesday,3:00 AM,75.2,Partly Cloudy,5,7,11,3,7/11/2017 3:00
988,11-Jul,Tuesday,4:00 AM,75.2,Overcast,4,7,11,4,7/11/2017 4:00
989,11-Jul,Tuesday,5:00 AM,75.2,Clear,0,7,11,5,7/11/2017 5:00
990,11-Jul,Tuesday,6:00 AM,75.2,Partly Cloudy,5,7,11,6,7/11/2017 6:00
991,11-Jul,Tuesday,7:00 AM,75.2,Partly Cloudy,5,7,11,7,7/11/2017 7:00
992,11-Jul,Tuesday,8:00 AM,75.2,Clear,0,7,11,8,7/11/2017 8:00
993,11-Jul,Tuesday,9:00 AM,78.8,Clear,0,7,11,9,7/11/2017 9:00
994,11-Jul,Tuesday,10:00 AM,77,Mostly Cloudy,4,7,11,10,7/11/2017 10:00
995,11-Jul,Tuesday,11:00 AM,82.4,Clear,0,7,11,11,7/11/2017 11:00
996,11-Jul,Tuesday,12:00 PM,82.4,Scattered Clouds,0,7,11,12,7/11/2017 12:00
997,11-Jul,Tuesday,1:00 PM,86,Mostly Cloudy,4,7,11,13,7/11/2017 13:00
998,11-Jul,Tuesday,2:00 PM,84.2,Mostly Cloudy,4,7,11,14,7/11/2017 14:00
999,11-Jul,Tuesday,3:00 PM,86,Overcast,4,7,11,15,7/11/2017 15:00
1000,11-Jul,Tuesday,4:00 PM,87.8,Mostly Cloudy,4,7,11,16,7/11/2017 16:00
1001,11-Jul,Tuesday,5:00 PM,80.6,Overcast,4,7,11,17,7/11/2017 17:00
1002,11-Jul,Tuesday,6:00 PM,82.4,Mostly Cloudy,4,7,11,18,7/11/2017 18:00
1003,11-Jul,Tuesday,7:00 PM,82.4,Mostly Cloudy,4,7,11,19,7/11/2017 19:00
1004,11-Jul,Tuesday,8:00 PM,82.4,Mostly Cloudy,4,7,11,20,7/11/2017 20:00
1005,11-Jul,Tuesday,9:00 PM,82.4,Clear,0,7,11,21,7/11/2017 21:00
1006,11-Jul,Tuesday,10:00 PM,78.8,Clear,0,7,11,22,7/11/2017 22:00
1007,11-Jul,Tuesday,11:00 PM,78.8,Clear,0,7,11,23,7/11/2017 23:00
1008,12-Jul,Wednesday,12:00 AM,80.6,Clear,0,7,12,0,7/12/2017 0:00
1009,12-Jul,Wednesday,1:00 AM,80.6,Clear,0,7,12,1,7/12/2017 1:00
1010,12-Jul,Wednesday,2:00 AM,78.8,Clear,0,7,12,2,7/12/2017 2:00
1011,12-Jul,Wednesday,3:00 AM,77,Clear,0,7,12,3,7/12/2017 3:00
1012,12-Jul,Wednesday,4:00 AM,78.8,Clear,0,7,12,4,7/12/2017 4:00
1013,12-Jul,Wednesday,5:00 AM,77,Scattered Clouds,0,7,12,5,7/12/2017 5:00
1014,12-Jul,Wednesday,6:00 AM,77,Clear,0,7,12,6,7/12/2017 6:00
1015,12-Jul,Wednesday,7:00 AM,77,Clear,0,7,12,7,7/12/2017 7:00
1016,12-Jul,Wednesday,8:00 AM,78.8,Clear,0,7,12,8,7/12/2017 8:00
1017,12-Jul,Wednesday,9:00 AM,78.8,Clear,0,7,12,9,7/12/2017 9:00
1018,12-Jul,Wednesday,10:00 AM,80.6,Clear,0,7,12,10,7/12/2017 10:00
1019,12-Jul,Wednesday,11:00 AM,84.2,Clear,0,7,12,11,7/12/2017 11:00
1020,12-Jul,Wednesday,12:00 PM,86,Clear,0,7,12,12,7/12/2017 12:00
1021,12-Jul,Wednesday,1:00 PM,87.8,Overcast,4,7,12,13,7/12/2017 13:00
1022,12-Jul,Wednesday,2:00 PM,87.8,Scattered Clouds,0,7,12,14,7/12/2017 14:00
1023,12-Jul,Wednesday,3:00 PM,89.6,Partly Cloudy,5,7,12,15,7/12/2017 15:00
1024,12-Jul,Wednesday,4:00 PM,89.6,Scattered Clouds,0,7,12,16,7/12/2017 16:00
1025,12-Jul,Wednesday,5:00 PM,87.8,Partly Cloudy,5,7,12,17,7/12/2017 17:00
1026,12-Jul,Wednesday,6:00 PM,87.8,Clear,0,7,12,18,7/12/2017 18:00
1027,12-Jul,Wednesday,7:00 PM,84.2,Overcast,4,7,12,19,7/12/2017 19:00
1028,12-Jul,Wednesday,8:00 PM,84.2,Overcast,4,7,12,20,7/12/2017 20:00
1029,12-Jul,Wednesday,9:00 PM,80.6,Overcast,4,7,12,21,7/12/2017 21:00
1030,12-Jul,Wednesday,10:00 PM,80.6,Scattered Clouds,0,7,12,22,7/12/2017 22:00
1031,12-Jul,Wednesday,11:00 PM,82.4,Partly Cloudy,5,7,12,23,7/12/2017 23:00
1032,13-Jul,Thursday,12:00 AM,82.4,Clear,0,7,13,0,7/13/2017 0:00
1033,13-Jul,Thursday,1:00 AM,78.8,Clear,0,7,13,1,7/13/2017 1:00
1034,13-Jul,Thursday,2:00 AM,78.8,Clear,0,7,13,2,7/13/2017 2:00
1035,13-Jul,Thursday,3:00 AM,78.8,Clear,0,7,13,3,7/13/2017 3:00
1036,13-Jul,Thursday,4:00 AM,80.6,Clear,0,7,13,4,7/13/2017 4:00
1037,13-Jul,Thursday,5:00 AM,78.8,Clear,0,7,13,5,7/13/2017 5:00
1038,13-Jul,Thursday,6:00 AM,78.8,Clear,0,7,13,6,7/13/2017 6:00
1039,13-Jul,Thursday,7:00 AM,80.6,Partly Cloudy,5,7,13,7,7/13/2017 7:00
1040,13-Jul,Thursday,8:00 AM,80.6,Clear,0,7,13,8,7/13/2017 8:00
1041,13-Jul,Thursday,9:00 AM,84.2,Clear,0,7,13,9,7/13/2017 9:00
1042,13-Jul,Thursday,10:00 AM,87.8,Clear,0,7,13,10,7/13/2017 10:00
1043,13-Jul,Thursday,11:00 AM,89.6,Clear,0,7,13,11,7/13/2017 11:00
1044,13-Jul,Thursday,12:00 PM,91.4,Clear,0,7,13,12,7/13/2017 12:00
1045,13-Jul,Thursday,1:00 PM,89.6,Partly Cloudy,5,7,13,13,7/13/2017 13:00
1046,13-Jul,Thursday,2:00 PM,89.6,Clear,0,7,13,14,7/13/2017 14:00
1047,13-Jul,Thursday,3:00 PM,89.6,Clear,0,7,13,15,7/13/2017 15:00
1048,13-Jul,Thursday,4:00 PM,89.6,Clear,0,7,13,16,7/13/2017 16:00
1049,13-Jul,Thursday,5:00 PM,87.8,Partly Cloudy,5,7,13,17,7/13/2017 17:00
1050,13-Jul,Thursday,6:00 PM,80.6,Scattered Clouds,0,7,13,18,7/13/2017 18:00
1051,13-Jul,Thursday,7:00 PM,78.8,Mostly Cloudy,4,7,13,19,7/13/2017 19:00
1052,13-Jul,Thursday,8:00 PM,78.8,Overcast,4,7,13,20,7/13/2017 20:00
1053,13-Jul,Thursday,9:00 PM,77,Overcast,4,7,13,21,7/13/2017 21:00
1054,13-Jul,Thursday,10:00 PM,78.8,Overcast,4,7,13,22,7/13/2017 22:00
1055,13-Jul,Thursday,11:00 PM,75.2,Overcast,4,7,13,23,7/13/2017 23:00
1056,14-Jul,Friday,12:00 AM,75.2,Overcast,4,7,14,0,7/14/2017 0:00
1057,14-Jul,Friday,1:00 AM,73.4,Overcast,4,7,14,1,7/14/2017 1:00
1058,14-Jul,Friday,2:00 AM,71.6,Overcast,4,7,14,2,7/14/2017 2:00
1059,14-Jul,Friday,3:00 AM,71.6,Overcast,4,7,14,3,7/14/2017 3:00
1060,14-Jul,Friday,4:00 AM,69.8,Overcast,4,7,14,4,7/14/2017 4:00
1061,14-Jul,Friday,5:00 AM,69.8,Overcast,4,7,14,5,7/14/2017 5:00
1062,14-Jul,Friday,6:00 AM,66.2,Overcast,4,7,14,6,7/14/2017 6:00
1063,14-Jul,Friday,7:00 AM,66.2,Overcast,4,7,14,7,7/14/2017 7:00
1064,14-Jul,Friday,8:00 AM,66.2,Light Rain,3,7,14,8,7/14/2017 8:00
1065,14-Jul,Friday,9:00 AM,66.2,Overcast,4,7,14,9,7/14/2017 9:00
1066,14-Jul,Friday,10:00 AM,68,Light Rain,3,7,14,10,7/14/2017 10:00
1067,14-Jul,Friday,11:00 AM,69.8,Overcast,4,7,14,11,7/14/2017 11:00
1068,14-Jul,Friday,12:00 PM,69.8,Overcast,4,7,14,12,7/14/2017 12:00
1069,14-Jul,Friday,1:00 PM,69.8,Overcast,4,7,14,13,7/14/2017 13:00
1070,14-Jul,Friday,2:00 PM,69.8,Overcast,4,7,14,14,7/14/2017 14:00
1071,14-Jul,Friday,3:00 PM,69.8,Overcast,4,7,14,15,7/14/2017 15:00
1072,14-Jul,Friday,4:00 PM,69.8,Overcast,4,7,14,16,7/14/2017 16:00
1073,14-Jul,Friday,5:00 PM,69.8,Overcast,4,7,14,17,7/14/2017 17:00
1074,14-Jul,Friday,6:00 PM,71.6,Overcast,4,7,14,18,7/14/2017 18:00
1075,14-Jul,Friday,7:00 PM,69.8,Overcast,4,7,14,19,7/14/2017 19:00
1076,14-Jul,Friday,8:00 PM,69.8,Overcast,4,7,14,20,7/14/2017 20:00
1077,14-Jul,Friday,9:00 PM,69.8,Overcast,4,7,14,21,7/14/2017 21:00
1078,14-Jul,Friday,10:00 PM,69.8,Overcast,4,7,14,22,7/14/2017 22:00
1079,14-Jul,Friday,11:00 PM,69.8,Overcast,4,7,14,23,7/14/2017 23:00
