,datetime_local,short_title,popularity,score,Venue_id,latitude,longitude,Venue_name,average_price,highest_price,listing_count,lowest_price,lowest_price_good_deals,type,type2,TaxiCount,LocationID,Month,DayofMonth,Hour,Temp_Avg,Conditions,Conditions2,timestamp,weekday
497,2017-10-06 20:00:00,Dear Evan Hansen - New York,0.0,0.681388,3298,40.6971,-73.9796,Music Box Theatre,633.0,3453,431,348,448,broadway_tickets_national,1,55,65,10,6,20,72.0,Mostly Cloudy,4,10/6/2017 20:00,4
498,2017-10-07 14:00:00,"Hello, Dolly! - New York",0.7107140000000001,0.676871,3187,40.6971,-73.9796,Shubert Theatre,684.5,2241,354,212,212,broadway_tickets_national,1,40,65,10,7,14,78.1,Mostly Cloudy,4,10/7/2017 14:00,5
499,2017-10-07 14:00:00,Dear Evan Hansen - New York,0.0,0.680301,3298,40.6971,-73.9796,Music Box Theatre,605.0,2654,404,349,349,broadway_tickets_national,1,40,65,10,7,14,78.1,Mostly Cloudy,4,10/7/2017 14:00,5
500,2017-10-07 20:00:00,The bands Visit - New York,0.712438,0.5957899999999999,3661,40.6971,-73.9796,Barrymore Theatre,462.0,612,121,121,121,broadway_tickets_national,1,60,65,10,7,20,72.0,Scattered Clouds,0,10/7/2017 20:00,5
501,2017-10-07 20:00:00,Dear Evan Hansen - New York,0.0,0.683714,3298,40.6971,-73.9796,Music Box Theatre,582.0,3253,467,335,335,broadway_tickets_national,1,60,65,10,7,20,72.0,Scattered Clouds,0,10/7/2017 20:00,5
502,2017-10-07 20:00:00,"Hello, Dolly! - New York",0.7044779999999999,0.725433,3187,40.6971,-73.9796,Shubert Theatre,661.0,2241,674,238,0,broadway_tickets_national,1,60,65,10,7,20,72.0,Scattered Clouds,0,10/7/2017 20:00,5
503,2017-10-08 14:00:00,"Hello, Dolly! - New York",0.754653,0.7175229999999999,3187,40.6971,-73.9796,Shubert Theatre,698.5,2241,535,247,0,broadway_tickets_national,1,47,65,10,8,14,75.2,Overcast,4,10/8/2017 14:00,6
504,2017-10-08 15:00:00,Avenue Q - New York,0.582367,0.46797700000000003,4375,40.7628,-73.9874,New World Stages - Stage 3,105.0,158,45,84,84,broadway_tickets_national,1,305,230,10,8,15,75.2,Overcast,4,10/8/2017 15:00,6
505,2017-10-08 15:00:00,Groundhog Day - New York,0.627185,0.655446,3183,40.7629,-73.9837,August Wilson Theatre,430.0,665,302,124,124,broadway_tickets_national,1,305,230,10,8,15,75.2,Overcast,4,10/8/2017 15:00,6
506,2017-10-08 15:00:00,Hamilton - New York,0.703677,0.7221310000000001,2935,40.7592,-73.9866,Richard Rodgers Theatre,1064.0,3015,319,579,579,broadway_tickets_national,1,305,230,10,8,15,75.2,Overcast,4,10/8/2017 15:00,6
507,2017-10-08 15:00:00,War Paint - New York,0.635991,0.599625,2948,40.7557,-73.9882,Nederlander Theatre,426.0,580,106,250,250,broadway_tickets_national,1,223,100,10,8,15,75.2,Overcast,4,10/8/2017 15:00,6
508,2017-10-08 15:00:00,The Gazillion Bubble Show - New York,0.0,0.475206,4374,40.7628,-73.9874,New World Stages / Stage 2,167.5,251,37,96,96,theater,3,305,230,10,8,15,75.2,Overcast,4,10/8/2017 15:00,6
509,2017-10-08 15:00:00,Curvy Widow - New York,0.0,0.484375,2955,40.7593,-73.9927,Westside Theatre Upstairs,109.0,129,42,109,109,broadway_tickets_national,1,223,100,10,8,15,75.2,Overcast,4,10/8/2017 15:00,6
510,2017-10-08 15:00:00,The Marvelous Wonderettes - New York,0.0,0.40942,4324,40.7587,-73.9933,Theatre Row - The Kirk Theatre,102.0,102,13,102,102,broadway_tickets_national,1,223,100,10,8,15,75.2,Overcast,4,10/8/2017 15:00,6
511,2017-10-08 15:00:00,In & Of Itself - New York,0.0,0.42550699999999997,4432,40.7353,-73.9897,Daryl Roth Theatre,171.86,289,14,95,0,theater,3,360,234,10,8,15,75.2,Overcast,4,10/8/2017 15:00,6
512,2017-10-08 15:00:00,Stuffed - New York,0.0,0.33708899999999997,2955,40.7593,-73.9927,Westside Theatre Upstairs,0.0,0,0,0,0,theater,3,223,100,10,8,15,75.2,Overcast,4,10/8/2017 15:00,6
513,2017-10-08 15:00:00,Dear Evan Hansen - New York,0.0,0.664401,3298,40.6971,-73.9796,Music Box Theatre,553.0,3319,347,348,352,broadway_tickets_national,1,71,65,10,8,15,75.2,Overcast,4,10/8/2017 15:00,6
514,2017-10-08 15:00:00,The Play That Goes Wrong - New York,0.49435,0.513197,2951,40.7578,-73.9845,Lyceum Theatre,372.5,599,28,191,191,broadway_tickets_national,1,305,230,10,8,15,75.2,Overcast,4,10/8/2017 15:00,6
515,2017-10-08 16:00:00,Miss Saigon - New York,0.590871,0.512545,3182,40.7632,-73.9829,Broadway Theatre,339.5,772,27,277,277,broadway_tickets_national,1,163,230,10,8,16,75.2,Partly Cloudy,5,10/8/2017 16:00,6
516,2017-10-08 16:00:00,Charlie Romo & Friends,0.0,0.0,14438,40.7415,-73.9921,Metropolitan Room,0.0,0,0,0,0,concert,2,134,90,10,8,16,75.2,Partly Cloudy,5,10/8/2017 16:00,6
517,2017-10-09 20:00:00,The bands Visit - New York,0.640441,0.597622,3661,40.6971,-73.9796,Barrymore Theatre,481.0,612,115,108,108,broadway_tickets_national,1,37,65,10,9,20,75.2,Overcast,4,10/9/2017 20:00,0
518,2017-10-10 19:00:00,Dear Evan Hansen - New York,0.0,0.651877,3298,40.6971,-73.9796,Music Box Theatre,955.5,2788,80,346,346,broadway_tickets_national,1,32,65,10,10,19,77.0,Partly Cloudy,5,10/10/2017 19:00,1
519,2017-10-10 20:00:00,The bands Visit - New York,0.653308,0.5970439999999999,3661,40.6971,-73.9796,Barrymore Theatre,481.0,612,114,108,108,broadway_tickets_national,1,23,65,10,10,20,75.9,Partly Cloudy,5,10/10/2017 20:00,1
520,2017-10-11 14:00:00,Dear Evan Hansen - New York,0.0,0.655582,3298,40.6971,-73.9796,Music Box Theatre,665.0,1917,160,323,0,broadway_tickets_national,1,44,65,10,11,14,72.0,Mostly Cloudy,4,10/11/2017 14:00,2
521,2017-10-11 14:00:00,"Hello, Dolly! - New York",0.716383,0.625468,3187,40.6971,-73.9796,Shubert Theatre,964.0,2241,177,262,0,broadway_tickets_national,1,44,65,10,11,14,72.0,Mostly Cloudy,4,10/11/2017 14:00,2
522,2017-10-11 14:00:00,The bands Visit - New York,0.659939,0.571567,3661,40.6971,-73.9796,Barrymore Theatre,491.5,612,69,374,374,broadway_tickets_national,1,44,65,10,11,14,72.0,Mostly Cloudy,4,10/11/2017 14:00,2
523,2017-10-11 20:00:00,Dear Evan Hansen - New York,0.0,0.651763,3298,40.6971,-73.9796,Music Box Theatre,871.5,2457,323,348,348,broadway_tickets_national,1,47,65,10,11,20,68.0,Overcast,4,10/11/2017 20:00,2
524,2017-10-11 20:00:00,"Hello, Dolly! - New York",0.717094,0.649827,3187,40.6971,-73.9796,Shubert Theatre,828.5,2241,308,257,257,broadway_tickets_national,1,47,65,10,11,20,68.0,Overcast,4,10/11/2017 20:00,2
525,2017-10-11 20:00:00,The bands Visit - New York,0.659939,0.597515,3661,40.6971,-73.9796,Barrymore Theatre,482.0,612,114,108,108,broadway_tickets_national,1,47,65,10,11,20,68.0,Overcast,4,10/11/2017 20:00,2
526,2017-10-12 19:00:00,"Hello, Dolly! - New York",0.660288,0.728719,3187,40.6971,-73.9796,Shubert Theatre,685.0,2241,491,236,237,broadway_tickets_national,1,42,65,10,12,19,62.1,Scattered Clouds,0,10/12/2017 19:00,3
527,2017-10-12 19:00:00,Dear Evan Hansen - New York,0.0,0.6527850000000001,3298,40.6971,-73.9796,Music Box Theatre,746.0,1925,291,357,0,broadway_tickets_national,1,42,65,10,12,19,62.1,Scattered Clouds,0,10/12/2017 19:00,3
528,2017-10-12 20:00:00,The bands Visit - New York,0.66137,0.597119,3661,40.6971,-73.9796,Barrymore Theatre,483.0,612,112,108,108,broadway_tickets_national,1,33,65,10,12,20,60.1,Mostly Cloudy,4,10/12/2017 20:00,3
529,2017-10-13 20:00:00,"Hello, Dolly! - New York",0.68455,0.691778,3187,40.6971,-73.9796,Shubert Theatre,664.0,2241,522,245,0,broadway_tickets_national,1,69,65,10,13,20,63.0,Overcast,4,10/13/2017 20:00,4
530,2017-10-13 20:00:00,The bands Visit - New York,0.658145,0.587753,3661,40.6971,-73.9796,Barrymore Theatre,481.0,612,115,121,121,broadway_tickets_national,1,69,65,10,13,20,63.0,Overcast,4,10/13/2017 20:00,4
531,2017-10-13 20:00:00,Dear Evan Hansen - New York,0.0,0.6835140000000001,3298,40.6971,-73.9796,Music Box Theatre,588.0,2357,394,351,0,broadway_tickets_national,1,69,65,10,13,20,63.0,Overcast,4,10/13/2017 20:00,4
532,2017-10-14 12:00:00,Penn at Columbia,0.0653792,0.331729,161547,40.8721,-73.9153,Robert K. Kraft Field at Lawrence A. Wien Stadium,41.0,77,6,40,0,ncaa_football,0,2,153,10,14,12,69.1,Overcast,4,10/14/2017 12:00,5
533,2017-10-14 14:00:00,The bands Visit - New York,0.707339,0.5873729999999999,3661,40.6971,-73.9796,Barrymore Theatre,481.0,612,114,121,121,broadway_tickets_national,1,28,65,10,14,14,71.1,Mostly Cloudy,4,10/14/2017 14:00,5
534,2017-10-14 14:00:00,"Hello, Dolly! - New York",0.717349,0.6657,3187,40.6971,-73.9796,Shubert Theatre,895.0,2241,324,257,0,broadway_tickets_national,1,28,65,10,14,14,71.1,Mostly Cloudy,4,10/14/2017 14:00,5
535,2017-10-14 14:00:00,Dear Evan Hansen - New York,0.0,0.6631279999999999,3298,40.6971,-73.9796,Music Box Theatre,458.5,3319,342,352,352,broadway_tickets_national,1,28,65,10,14,14,71.1,Mostly Cloudy,4,10/14/2017 14:00,5
536,2017-10-14 20:00:00,The bands Visit - New York,0.707339,0.5986560000000001,3661,40.6971,-73.9796,Barrymore Theatre,432.64,611,100,121,121,broadway_tickets_national,1,73,65,10,14,20,71.1,Overcast,4,10/14/2017 20:00,5
537,2017-10-14 20:00:00,"Hello, Dolly! - New York",0.70675,0.683154,3187,40.6971,-73.9796,Shubert Theatre,623.0,2241,614,207,0,broadway_tickets_national,1,73,65,10,14,20,71.1,Overcast,4,10/14/2017 20:00,5
538,2017-10-14 20:00:00,Dear Evan Hansen - New York,0.0,0.688558,3298,40.6971,-73.9796,Music Box Theatre,446.0,2649,444,346,380,broadway_tickets_national,1,73,65,10,14,20,71.1,Overcast,4,10/14/2017 20:00,5
539,2017-10-14 22:00:00,Gorgon City,0.5668810000000001,0.511117,135423,40.6792,-73.9842,To Be Announced,0.0,0,0,0,0,concert,2,24,106,10,14,22,70.0,Overcast,4,10/14/2017 22:00,5
540,2017-10-15 14:00:00,"Hello, Dolly! - New York",0.721444,0.663413,3187,40.6971,-73.9796,Shubert Theatre,668.0,2241,382,225,225,broadway_tickets_national,1,37,65,10,15,14,73.0,Mostly Cloudy,4,10/15/2017 14:00,6
541,2017-10-15 15:00:00,Dear Evan Hansen - New York,0.0,0.631587,3298,40.6971,-73.9796,Music Box Theatre,903.0,3186,203,348,348,broadway_tickets_national,1,45,65,10,15,15,73.9,Overcast,4,10/15/2017 15:00,6
542,2017-10-16 20:00:00,The bands Visit - New York,0.640441,0.597622,3661,40.6971,-73.9796,Barrymore Theatre,469.0,612,99,108,108,broadway_tickets_national,1,29,65,10,16,20,54.0,Partly Cloudy,5,10/16/2017 20:00,0
543,2017-10-17 19:00:00,"Hello, Dolly! - New York",0.654246,0.663092,3187,40.6971,-73.9796,Shubert Theatre,1067.5,2050,102,527,527,broadway_tickets_national,1,51,65,10,17,19,55.9,Clear,0,10/17/2017 19:00,1
544,2017-10-17 19:00:00,Dear Evan Hansen - New York,0.0,0.652025,3298,40.6971,-73.9796,Music Box Theatre,510.5,2922,265,335,335,broadway_tickets_national,1,51,65,10,17,19,55.9,Clear,0,10/17/2017 19:00,1
545,2017-10-17 20:00:00,The bands Visit - New York,0.653308,0.597622,3661,40.6971,-73.9796,Barrymore Theatre,481.0,612,115,108,108,broadway_tickets_national,1,45,65,10,17,20,55.9,Clear,0,10/17/2017 20:00,1
546,2017-10-18 14:00:00,Dear Evan Hansen - New York,0.0,0.617013,3298,40.6971,-73.9796,Music Box Theatre,541.0,1291,162,332,0,broadway_tickets_national,1,46,65,10,18,14,73.4,Clear,0,10/18/2017 14:00,2
547,2017-10-18 14:00:00,"Hello, Dolly! - New York",0.694509,0.616545,3187,40.6971,-73.9796,Shubert Theatre,962.0,2241,195,293,293,broadway_tickets_national,1,46,65,10,18,14,73.4,Clear,0,10/18/2017 14:00,2
548,2017-10-18 14:00:00,The bands Visit - New York,0.659939,0.59554,3661,40.6971,-73.9796,Barrymore Theatre,483.0,612,110,108,108,broadway_tickets_national,1,46,65,10,18,14,73.4,Clear,0,10/18/2017 14:00,2
549,2017-10-18 20:00:00,"Hello, Dolly! - New York",0.7157479999999999,0.666949,3187,40.6971,-73.9796,Shubert Theatre,877.0,2241,258,304,304,broadway_tickets_national,1,51,65,10,18,20,66.2,Clear,0,10/18/2017 20:00,2
550,2017-10-18 20:00:00,The bands Visit - New York,0.659939,0.597622,3661,40.6971,-73.9796,Barrymore Theatre,481.0,612,115,108,108,broadway_tickets_national,1,51,65,10,18,20,66.2,Clear,0,10/18/2017 20:00,2
551,2017-10-18 20:00:00,Dear Evan Hansen - New York,0.0,0.648954,3298,40.6971,-73.9796,Music Box Theatre,792.0,3054,233,443,443,broadway_tickets_national,1,51,65,10,18,20,66.2,Clear,0,10/18/2017 20:00,2
552,2017-10-19 19:00:00,"Hello, Dolly! - New York",0.717126,0.685813,3187,40.6971,-73.9796,Shubert Theatre,719.0,2241,502,234,234,broadway_tickets_national,1,73,65,10,19,19,66.2,Clear,0,10/19/2017 19:00,3
553,2017-10-19 19:00:00,Dear Evan Hansen - New York,0.0,0.657064,3298,40.6971,-73.9796,Music Box Theatre,596.5,3453,267,357,357,broadway_tickets_national,1,73,65,10,19,19,66.2,Clear,0,10/19/2017 19:00,3
554,2017-10-19 20:00:00,The bands Visit - New York,0.66137,0.5961420000000001,3661,40.6971,-73.9796,Barrymore Theatre,483.0,612,111,108,108,broadway_tickets_national,1,72,65,10,19,20,66.2,Clear,0,10/19/2017 20:00,3
555,2017-10-20 20:00:00,Dear Evan Hansen - New York,0.0,0.685084,3298,40.6971,-73.9796,Music Box Theatre,438.0,3453,430,323,346,broadway_tickets_national,1,61,65,10,20,20,69.8,Clear,0,10/20/2017 20:00,4
556,2017-10-20 20:00:00,"Hello, Dolly! - New York",0.723803,0.6823239999999999,3187,40.6971,-73.9796,Shubert Theatre,665.0,2241,470,245,0,broadway_tickets_national,1,61,65,10,20,20,69.8,Clear,0,10/20/2017 20:00,4
557,2017-10-20 20:00:00,The bands Visit - New York,0.658145,0.598262,3661,40.6971,-73.9796,Barrymore Theatre,481.0,612,115,121,121,broadway_tickets_national,1,61,65,10,20,20,69.8,Clear,0,10/20/2017 20:00,4
558,2017-10-21 14:00:00,"Hello, Dolly! - New York",0.710195,0.68329,3187,40.6971,-73.9796,Shubert Theatre,691.0,2241,425,218,0,broadway_tickets_national,1,31,65,10,21,14,78.8,Clear,0,10/21/2017 14:00,5
559,2017-10-21 14:00:00,The bands Visit - New York,0.707339,0.598262,3661,40.6971,-73.9796,Barrymore Theatre,481.0,612,115,121,121,broadway_tickets_national,1,31,65,10,21,14,78.8,Clear,0,10/21/2017 14:00,5
560,2017-10-21 14:00:00,Dear Evan Hansen - New York,0.0,0.656908,3298,40.6971,-73.9796,Music Box Theatre,619.5,4116,268,348,0,broadway_tickets_national,1,31,65,10,21,14,78.8,Clear,0,10/21/2017 14:00,5
561,2017-10-21 20:00:00,The bands Visit - New York,0.707339,0.591829,3661,40.6971,-73.9796,Barrymore Theatre,483.0,612,113,121,121,broadway_tickets_national,1,57,65,10,21,20,69.8,Clear,0,10/21/2017 20:00,5
562,2017-10-21 20:00:00,Dear Evan Hansen - New York,0.0,0.700702,3298,40.6971,-73.9796,Music Box Theatre,438.0,3585,501,335,335,broadway_tickets_national,1,57,65,10,21,20,69.8,Clear,0,10/21/2017 20:00,5
563,2017-10-21 20:00:00,"Hello, Dolly! - New York",0.716568,0.693565,3187,40.6971,-73.9796,Shubert Theatre,625.5,2241,554,231,0,broadway_tickets_national,1,57,65,10,21,20,69.8,Clear,0,10/21/2017 20:00,5
564,2017-10-22 14:00:00,"Hello, Dolly! - New York",0.715839,0.6633680000000001,3187,40.6971,-73.9796,Shubert Theatre,638.5,2241,404,245,250,broadway_tickets_national,1,46,65,10,22,14,77.0,Clear,0,10/22/2017 14:00,6
565,2017-10-22 15:00:00,Dear Evan Hansen - New York,0.0,0.671796,3298,40.6971,-73.9796,Music Box Theatre,582.0,1265,311,376,0,broadway_tickets_national,1,55,65,10,22,15,75.2,Clear,0,10/22/2017 15:00,6
566,2017-10-23 20:00:00,The Phantom of the Opera - New York,0.638778,0.5638479999999999,2930,40.7584,-73.9882,Majestic Theatre,243.5,363,36,133,133,broadway_tickets_national,1,8,100,10,23,20,69.8,Scattered Clouds,0,10/23/2017 20:00,0
567,2017-10-23 20:00:00,The bands Visit - New York,0.640441,0.584336,3661,40.6971,-73.9796,Barrymore Theatre,481.0,612,115,108,108,broadway_tickets_national,1,30,65,10,23,20,69.8,Scattered Clouds,0,10/23/2017 20:00,0
568,2017-10-23 20:00:00,Cats - New York,0.555262,0.6385149999999999,2693,40.7632,-73.9845,Neil Simon Theatre,343.0,447,244,232,232,broadway_tickets_national,1,17,230,10,23,20,69.8,Scattered Clouds,0,10/23/2017 20:00,0
569,2017-10-23 20:00:00,Eastville Open Marathon,0.0,0.0,6817,40.7264,-73.9898,Eastville Comedy Club,0.0,0,0,0,0,comedy,4,10,79,10,23,20,69.8,Scattered Clouds,0,10/23/2017 20:00,0
570,2017-10-23 20:00:00,Renee Fleming - New York,0.63862,0.502686,774,40.7649,-73.9799,Carnegie Hall - Stern Auditorium,314.0,329,19,302,302,classical_opera,2,17,230,10,23,20,69.8,Scattered Clouds,0,10/23/2017 20:00,0
571,2017-10-23 20:00:00,Johnny Clegg Band,0.5829439999999999,0.40449,8906,40.7569,-73.9884,"\Lucille\""\""s At B.B. King Blues Club & Grill - New York\""""",141.0,522,9,132,0,concert,2,8,100,10,23,20,69.8,Scattered Clouds,0,10/23/2017 20:00,0
572,2017-10-23 20:00:00,Miss Saigon - New York,0.5754060000000001,0.623011,3182,40.7632,-73.9829,Broadway Theatre,306.0,772,254,74,74,broadway_tickets_national,1,17,230,10,23,20,69.8,Scattered Clouds,0,10/23/2017 20:00,0
573,2017-10-23 20:00:00,Chicago (Musical) - New York,0.6268819999999999,0.5844090000000001,2949,40.7613,-73.985,Ambassador Theatre,260.0,772,115,176,176,broadway_tickets_national,1,17,230,10,23,20,69.8,Scattered Clouds,0,10/23/2017 20:00,0
574,2017-10-23 20:00:00,Avenue Q - New York,0.565869,0.46797700000000003,4375,40.7628,-73.9874,New World Stages - Stage 3,105.0,158,45,84,84,broadway_tickets_national,1,17,230,10,23,20,69.8,Scattered Clouds,0,10/23/2017 20:00,0
575,2017-10-24 19:00:00,Dear Evan Hansen - New York,0.0,0.6349130000000001,3298,40.6971,-73.9796,Music Box Theatre,948.0,13272,249,291,291,broadway_tickets_national,1,62,65,10,24,19,69.8,Overcast,4,10/24/2017 19:00,1
576,2017-10-24 19:00:00,"Hello, Dolly! - New York",0.654246,0.669272,3187,40.6971,-73.9796,Shubert Theatre,1080.5,2050,88,527,527,broadway_tickets_national,1,62,65,10,24,19,69.8,Overcast,4,10/24/2017 19:00,1
577,2017-10-24 20:00:00,The bands Visit - New York,0.653308,0.597622,3661,40.6971,-73.9796,Barrymore Theatre,429.15,611,99,108,108,broadway_tickets_national,1,49,65,10,24,20,68.0,Overcast,4,10/24/2017 20:00,1
578,2017-10-25 14:00:00,The bands Visit - New York,0.659939,0.59518,3661,40.6971,-73.9796,Barrymore Theatre,444.82,611,91,108,108,broadway_tickets_national,1,41,65,10,25,14,66.2,Mostly Cloudy,4,10/25/2017 14:00,2
579,2017-10-25 14:00:00,Dear Evan Hansen - New York,0.0,0.59255,3298,40.6971,-73.9796,Music Box Theatre,721.0,3319,91,323,438,broadway_tickets_national,1,41,65,10,25,14,66.2,Mostly Cloudy,4,10/25/2017 14:00,2
580,2017-10-25 14:00:00,"Hello, Dolly! - New York",0.660295,0.686933,3187,40.6971,-73.9796,Shubert Theatre,1022.0,2241,171,282,0,broadway_tickets_national,1,41,65,10,25,14,66.2,Mostly Cloudy,4,10/25/2017 14:00,2
581,2017-10-25 20:00:00,"Hello, Dolly! - New York",0.7559859999999999,0.687793,3187,40.6971,-73.9796,Shubert Theatre,726.0,2241,326,248,248,broadway_tickets_national,1,74,65,10,25,20,64.4,Clear,0,10/25/2017 20:00,2
582,2017-10-25 20:00:00,The bands Visit - New York,0.659939,0.597963,3661,40.6971,-73.9796,Barrymore Theatre,427.41,611,100,108,108,broadway_tickets_national,1,74,65,10,25,20,64.4,Clear,0,10/25/2017 20:00,2
583,2017-10-25 20:00:00,Dear Evan Hansen - New York,0.0,0.644794,3298,40.6971,-73.9796,Music Box Theatre,742.0,3319,253,276,297,broadway_tickets_national,1,74,65,10,25,20,64.4,Clear,0,10/25/2017 20:00,2
584,2017-10-26 19:00:00,Dear Evan Hansen - New York,0.0,0.66651,3298,40.6971,-73.9796,Music Box Theatre,492.5,3054,340,354,354,broadway_tickets_national,1,70,65,10,26,19,57.2,Clear,0,10/26/2017 19:00,3
585,2017-10-26 19:00:00,"Hello, Dolly! - New York",0.73619,0.704309,3187,40.6971,-73.9796,Shubert Theatre,771.0,2241,444,214,214,broadway_tickets_national,1,70,65,10,26,19,57.2,Clear,0,10/26/2017 19:00,3
586,2017-10-26 20:00:00,The bands Visit - New York,0.66137,0.583526,3661,40.6971,-73.9796,Barrymore Theatre,481.0,612,115,108,108,broadway_tickets_national,1,58,65,10,26,20,55.4,Clear,0,10/26/2017 20:00,3
587,2017-11-01 13:00:00,Charlie and the Chocolate Factory - New York,0.6269100000000001,0.6466649999999999,3185,40.759,-73.9861,Lunt-Fontanne Theatre,478.5,552,224,190,190,broadway_tickets_national,1,490,230,11,1,13,57.9,Mostly Cloudy,4,11/1/2017 13:00,2
588,2017-11-01 14:00:00,Beautiful: The Carole King Musical - New York,0.650216,0.623869,2946,40.7558,-73.9849,Stephen Sondheim Theatre,350.0,482,188,315,315,broadway_tickets_national,1,367,100,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
589,2017-11-01 14:00:00,"A dolls House, Part 2 - New York",0.581846,0.610152,3186,40.7589,-73.9878,John Golden Theatre,426.0,550,127,279,279,broadway_tickets_national,1,367,100,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
590,2017-11-01 14:00:00,Prince of Broadway - New York,0.0,0.378826,3893,40.7602,-73.9868,Samuel J. Friedman Theatre,0.0,0,0,0,0,broadway_tickets_national,1,447,230,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
591,2017-11-01 14:00:00,The Play That Goes Wrong - New York,0.49184799999999995,0.507131,2951,40.7578,-73.9845,Lyceum Theatre,365.5,599,26,191,191,broadway_tickets_national,1,447,230,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
592,2017-11-01 14:00:00,M. Butterfly - New York,0.0,0.48981899999999995,2967,40.7592,-73.983,Cort Theatre,545.0,723,5,368,368,broadway_tickets_national,1,447,230,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
593,2017-11-01 14:00:00,The bands Visit - New York,0.659939,0.571567,3661,40.6971,-73.9796,Barrymore Theatre,491.5,612,69,374,374,broadway_tickets_national,1,73,65,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
594,2017-11-01 14:00:00,Waitress - New York,0.632637,0.641934,2925,40.7602,-73.9868,Brooks Atkinson Theatre,349.0,962,275,208,208,broadway_tickets_national,1,447,230,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
595,2017-11-01 14:00:00,On Your Feet - New York,0.631926,0.41217700000000007,836,40.7584,-73.9855,Marquis Theatre,352.0,394,2,310,394,broadway_tickets_national,1,447,230,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
596,2017-11-01 14:00:00,"Hello, Dolly! - New York",0.660295,0.663092,3187,40.6971,-73.9796,Shubert Theatre,1067.5,2050,102,527,585,broadway_tickets_national,1,73,65,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
597,2017-11-01 14:00:00,Wicked - New York,0.640127,0.652019,3181,40.7625,-73.985,Gershwin Theatre,349.0,794,315,152,0,broadway_tickets_national,1,447,230,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
598,2017-11-01 14:00:00,Bandstand - New York,0.0,0.5719390000000001,4305,40.7579,-73.9874,Bernard B Jacobs Theatre,306.0,501,112,121,121,broadway_tickets_national,1,367,100,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
599,2017-11-01 14:00:00,Hamilton - New York,0.701158,0.685556,2935,40.7592,-73.9866,Richard Rodgers Theatre,951.0,2560,199,526,526,broadway_tickets_national,1,447,230,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
600,2017-11-01 14:00:00,Anastasia (Musical) - New York,0.0,0.550367,3898,40.7581,-73.9872,Broadhurst Theatre,153.0,210,115,80,80,broadway_tickets_national,1,367,100,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
601,2017-11-01 14:00:00,The Lion King - New York,0.654457,0.6349060000000001,1522,40.7578,-73.986,Minskoff Theatre,375.0,815,233,152,152,broadway_tickets_national,1,367,100,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
602,2017-11-01 14:00:00,Miss Saigon - New York,0.588391,0.6234430000000001,3182,40.7632,-73.9829,Broadway Theatre,304.0,772,240,88,88,broadway_tickets_national,1,447,230,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
603,2017-11-01 14:00:00,A Bronx Tale - New York,0.6543680000000001,0.585629,2941,40.7605,-73.9857,Longacre Theatre,316.0,567,114,119,119,broadway_tickets_national,1,447,230,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
604,2017-11-01 14:00:00,The Great Comet - New York,0.637915,0.47869700000000004,2302,40.7588,-73.9873,Imperial Theatre,544.5,662,6,437,437,broadway_tickets_national,1,367,100,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
605,2017-11-01 14:00:00,War Paint - New York,0.63353,0.591549,2948,40.7557,-73.9882,Nederlander Theatre,426.0,580,105,250,250,broadway_tickets_national,1,367,100,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
606,2017-11-01 14:00:00,Dear Evan Hansen - New York,0.0,0.601667,3298,40.6971,-73.9796,Music Box Theatre,794.5,1139,106,346,346,broadway_tickets_national,1,73,65,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
607,2017-11-01 14:00:00,Come From Away - New York,0.657337,0.627871,4041,40.7587,-73.9873,Gerald Schoenfeld Theatre,358.0,733,202,215,0,broadway_tickets_national,1,367,100,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
608,2017-11-01 14:00:00,School of Rock (The Musical) - New York,0.6182479999999999,0.644012,2940,40.7616,-73.984,Winter Garden Theatre,379.0,520,262,205,231,broadway_tickets_national,1,447,230,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
609,2017-11-01 14:00:00,Kinky Boots - New York,0.64161,0.494518,3882,40.7594,-73.9891,Al Hirschfeld Theatre,172.0,437,41,124,124,broadway_tickets_national,1,367,100,11,1,14,57.0,Overcast,4,11/1/2017 14:00,2
