,datetime_local,popularity,score,short_title,Venue_id,latitude,longitude,Venue_name,average_price,highest_price,listing_count,lowest_price,lowest_price_good_deals,type,type2
66,2017-07-05T20:00:00,0.645012,0.406051,Blue Man Group - New York,3883,40.7292,-73.992,Astor Place Theatre,248.0,248,2,248,248,broadway_tickets_national,1
67,2017-07-05T20:00:00,0.588391,0.530439,Miss Saigon - New York,3182,40.7632,-73.9829,Broadway Theatre,291.5,402,59,94,149,broadway_tickets_national,1
68,2017-07-05T20:00:00,0.628586,0.428767,Stomp - New York,2964,40.7284,-73.9878,Orpheum Theatre,292.0,340,4,254,0,theater,3
69,2017-07-05T20:00:00,0.0,0.0,King Daniel,11379,40.7223,-73.9885,Rockwood Music Hall - Stage 2,0.0,0,0,0,0,concert,2
70,2017-07-05T20:00:00,0.0,0.0,Damien Lemon with Derek Gaines,70820,40.7367,-73.9844,The Stand,0.0,0,0,0,0,concert,2
71,2017-07-05T20:00:00,0.640985,0.524383,Chicago (Musical) - New York,2949,40.7613,-73.985,Ambassador Theatre,249.0,647,50,156,205,broadway_tickets_national,1
72,2017-07-05T20:00:00,0.659456,0.44644399999999995,The Great Comet - New York,2302,40.7588,-73.9873,Imperial Theatre,536.5,636,6,437,437,broadway_tickets_national,1
73,2017-07-05T20:00:00,0.63353,0.601554,War Paint - New York,2948,40.7557,-73.9882,Nederlander Theatre,368.5,656,107,130,130,broadway_tickets_national,1
74,2017-07-05T20:00:00,0.0,0.298252,Badfinger,4730,40.7262,-74.0057,City Winery,0.0,0,0,0,0,concert,2
75,2017-07-05T20:00:00,0.0,0.377892,Black Angels Over Tuskegee - New York,4451,40.76,-73.9884,"St. Luke""s Theatre",69.0,69,11,49,0,broadway_tickets_national,1
76,2017-07-05T20:00:00,0.679552,0.5816640000000001,Groundhog Day - New York,3183,40.7629,-73.9837,August Wilson Theatre,303.0,601,153,121,121,broadway_tickets_national,1
77,2017-07-05T20:00:00,0.64161,0.518229,Kinky Boots - New York,3882,40.7594,-73.9891,Al Hirschfeld Theatre,294.5,665,59,162,162,broadway_tickets_national,1
78,2017-07-05T20:00:00,0.650216,0.550133,Beautiful: The Carole King Musical - New York,2946,40.7558,-73.9849,Stephen Sondheim Theatre,355.0,483,40,250,250,broadway_tickets_national,1
79,2017-07-05T20:00:00,0.823965,0.7633270000000001,Billy Joel,93,40.7509,-73.9943,Madison Square Garden,261.0,1884,499,171,174,concert,2
80,2017-07-05T20:00:00,0.0,0.601474,Dear Evan Hansen - New York,3298,40.6971,-73.9796,Music Box Theatre,668.0,825,42,396,0,broadway_tickets_national,1
81,2017-07-05T20:00:00,0.628552,0.53918,Oslo - New York,2953,40.7731,-73.9822,Vivian Beaumont Theatre,320.0,444,37,138,138,broadway_tickets_national,1
82,2017-07-05T20:00:00,0.579854,0.506552,Avenue Q - New York,4375,40.7628,-73.9874,New World Stages - Stage 3,155.0,599,46,101,101,broadway_tickets_national,1
83,2017-07-05T20:00:00,0.0,0.519046,Bandstand - New York,4305,40.7579,-73.9874,Bernard B Jacobs Theatre,302.5,331,32,173,173,broadway_tickets_national,1
84,2017-07-05T20:00:00,0.657337,0.548736,Come From Away - New York,4041,40.7587,-73.9873,Gerald Schoenfeld Theatre,426.0,835,69,249,249,broadway_tickets_national,1
85,2017-07-05T20:00:00,0.654457,0.574187,The Lion King - New York,1522,40.7578,-73.986,Minskoff Theatre,378.0,828,69,254,254,broadway_tickets_national,1
86,2017-07-05T20:00:00,0.701158,0.7009489999999999,Hamilton - New York,2935,40.7592,-73.9866,Richard Rodgers Theatre,752.5,5896,185,369,369,broadway_tickets_national,1
87,2017-07-05T20:15:00,0.0,0.211698,The Marvelous Wonderettes - New York,4324,40.7587,-73.9933,Theatre Row - The Kirk Theatre,0.0,0,0,0,0,broadway_tickets_national,1
88,2017-07-05T20:30:00,0.0,0.0,Air France Presents The Django Reinhardt NY Festival All Stars with Special Guest Vocalist Veronica Swift,6672,40.7592,-73.9898,Birdland,0.0,0,0,0,0,music_festival,2
89,2017-07-05T20:30:00,0.0,0.0,Jocelyn Medina,58118,40.7221,-73.9885,Rockwood Music Hall - Stage 3,0.0,0,0,0,0,concert,2
90,2017-07-05T20:30:00,0.0,0.0,Kevin Greenspon,69479,40.6971,-73.9061,Trans-Pecos,0.0,0,0,0,0,concert,2
91,2017-07-05T21:00:00,0.49709799999999993,0.454193,Rooney with Run River North (18+),719,40.72,-73.9936,Bowery Ballroom,0.0,0,0,0,0,concert,2
92,2017-07-05T21:00:00,0.0,,DJ Greg Caz,8732,40.7225,-73.9797,Nublu,0.0,0,0,0,0,concert,2
93,2017-07-05T21:00:00,0.0,0.468087,Wailing Souls,252,40.7566,-73.9883,B.B. King Blues Club & Grill,68.0,110,23,49,0,concert,2
94,2017-07-05T21:00:00,0.0,0.0,The Kennedy Administration,244996,40.7306,-74.0002,The Groove,0.0,0,0,0,0,concert,2
95,2017-07-05T21:00:00,0.0,0.0,The Cafe Wha - New York,9864,40.7302,-74.0007,Cafe Wha?,0.0,0,0,0,0,theater,3
96,2017-07-05T21:00:00,0.0,0.0,The Way Back,10167,40.7213,-73.9881,arlenes Grocery,0.0,0,0,0,0,concert,2
97,2017-07-05T21:00:00,0.0,0.0,Prodigy Comedy,6817,40.7264,-73.9898,Eastville Comedy Club,0.0,0,0,0,0,comedy,4
98,2017-07-05T21:30:00,0.0,0.301944,"Cedric ""Catfish"" Turner",8906,40.7569,-73.9884,"Lucille""s At B.B. King Blues Club & Grill - New York",58.0,59,3,55,0,concert,2
